centreline_id,arterycode,linear_name,description,comment
30007944,39733,,,change mapping to CL 30007944
20062163,39740,,,change mapping to CL 20062163
20062163,39741,,,change mapping to CL 20062163
30101703,39754,,,change mapping to CL 30101703
30101703,39755,,,change mapping to CL 30101703
30004014,39756,,,change mapping to CL 30004014
30004014,39757,,,change mapping to CL 30004014
20060134,39791,,,change mapping to CL 20060134
20060121,39792,,,change mapping to CL 20060121
30054796,39835,,,change mapping to CL 30054796
30054796,39836,,,change mapping to CL 30054796
30005163,39846,,,change mapping to CL 30005163
30005163,39847,,,change mapping to CL 30005163
12834067,39853,,,change mapping to CL 12834067
14674611,39860,,,change mapping to CL 14674611
14674611,39861,,,change mapping to CL 14674611
8885835,39879,,,change mapping to CL 8885835
30058197,39880,,,change mapping to CL 30058197
30058206,39881,,,change mapping to CL 30058206
30058206,39882,,,change mapping to CL 30058206
30012808,39892,,,change mapping to CL 30012808
30012808,39893,,,change mapping to CL 30012808
20091987,39912,,,change mapping to CL 20091987
20059059,39915,,,change mapping to CL 20059059
20059059,39916,,,change mapping to CL 20059059
30001996,39931,,,change mapping to CL 30001996
30083324,39968,,,change mapping to CL 30083324
30010491,39974,,,change mapping to CL 30010491
30010491,39975,,,change mapping to CL 30010491
441230,40003,,,change mapping to CL 441230
441230,40006,,,change mapping to CL 441230
107883,40007,,,change mapping to CL 107883
107883,40008,,,change mapping to CL 107883
9136,40012,,,change mapping to CL 9136
9136,40013,,,change mapping to CL 9136
5304092,40064,,,change mapping to CL 5304092
5304092,40065,,,change mapping to CL 5304092
113137,40076,,,change mapping to CL 113137
113137,40077,,,change mapping to CL 113137
14063435,40087,,,change mapping to CL 14063435
14063435,40088,,,change mapping to CL 14063435
30060480,40092,,,change mapping to CL 30060480
30060480,40093,,,change mapping to CL 30060480
30073965,40110,,,change mapping to CL 30073965
30073965,40111,,,change mapping to CL 30073965
20053315,40115,,,change mapping to CL 20053315
20053010,40116,,,change mapping to CL 20053010
20053010,40117,,,change mapping to CL 20053010
20089613,40153,,,change mapping to CL 20089613
20089613,40154,,,change mapping to CL 20089613
20091535,40163,,,change mapping to CL 20091535
20091535,40164,,,change mapping to CL 20091535
30093015,40168,,,change mapping to CL 30093015
30093015,40169,,,change mapping to CL 30093015
30093012,40170,,,change mapping to CL 30093012
30093012,40171,,,change mapping to CL 30093012
30072607,40212,,,change mapping to CL 30072607
30072607,40213,,,change mapping to CL 30072607
30037289,40241,,,change mapping to CL 30037289
30037289,40242,,,change mapping to CL 30037289
30092974,40249,,,change mapping to CL 30092974
30092974,40250,,,change mapping to CL 30092974
30058789,40257,,,change mapping to CL 30058789
30058789,40258,,,change mapping to CL 30058789
30073938,40314,,,change mapping to CL 30073938
30073938,40315,,,change mapping to CL 30073938
30061253,40320,,,change mapping to CL 30061253
30061253,40321,,,change mapping to CL 30061253
20235984,40333,,,change mapping to CL 20235984
20235984,40334,,,change mapping to CL 20235984
30076791,40348,,,change mapping to CL 30076791
112018,40351,,,change mapping to CL 112018
112018,40352,,,change mapping to CL 112018
30059892,40357,,,change mapping to CL 30059892
30029504,40362,,,change mapping to CL 30029504
30077402,40365,,,change mapping to CL 30077402
30077402,40366,,,change mapping to CL 30077402
30095974,40389,,,change mapping to CL 30095974
30095974,40390,,,change mapping to CL 30095974
20053372,40423,,,change mapping to CL 20053372
30075042,40428,,,change mapping to CL 30075042
30075042,40429,,,change mapping to CL 30075042
9531674,40438,,,change mapping to CL 9531674
9531674,40439,,,change mapping to CL 9531674
20058500,40458,,,change mapping to CL 20058500
20058500,40459,,,change mapping to CL 20058500
30032684,40463,,,change mapping to CL 30032684
30032684,40464,,,change mapping to CL 30032684
105756,40490,,,change mapping to CL 105756
105756,40491,,,change mapping to CL 105756
106209,40495,,,change mapping to CL 106209
106209,40496,,,change mapping to CL 106209
104776,40502,,,change mapping to CL 104776
104776,40503,,,change mapping to CL 104776
445736,40506,,,change mapping to CL 445736
445736,40507,,,change mapping to CL 445736
20062276,40518,,,change mapping to CL 20062276
20062276,40519,,,change mapping to CL 20062276
1143201,40520,,,change mapping to CL 1143201
1143201,40521,,,change mapping to CL 1143201
2302124,40546,,,change mapping to CL 2302124
2302124,40547,,,change mapping to CL 2302124
30017160,40558,,,change mapping to CL 30017160
30017160,40559,,,change mapping to CL 30017160
20048572,40610,,,change mapping to CL 20048572
20048572,40611,,,change mapping to CL 20048572
20048481,40617,,,change mapping to CL 20048481
20048481,40618,,,change mapping to CL 20048481
20048481,40619,,,change mapping to CL 20048481
30075923,40623,,,change mapping to CL 30075923
30076001,40624,,,change mapping to CL 30076001
30076001,40625,,,change mapping to CL 30076001
439282,40714,,,change mapping to CL 439282
30017326,40753,,,change mapping to CL 30017326
30017326,40754,,,change mapping to CL 30017326
20051471,40761,,,change mapping to CL 20051471
30017239,40766,,,change mapping to CL 30017239
30017239,40767,,,change mapping to CL 30017239
30075783,40773,,,change mapping to CL 30075783
30075783,40774,,,change mapping to CL 30075783
20079096,40779,,,change mapping to CL 20079096
30002406,40781,,,change mapping to CL 30002406
30021291,40786,,,change mapping to CL 30021291
30059767,40823,,,change mapping to CL 30059767
30059767,40824,,,change mapping to CL 30059767
30074543,40837,,,change mapping to CL 30074543
30078811,40871,,,change mapping to CL 30078811
30078811,40872,,,change mapping to CL 30078811
30009321,41163,,,change mapping to CL 30009321
30009321,41162,,,change mapping to CL 30009321
30063812,41114,,,change mapping to CL 30063812
30063812,41113,,,change mapping to CL 30063812
30095247,41112,,,change mapping to CL 30095247
30095247,41111,,,change mapping to CL 30095247
20045692,41098,,,change mapping to CL 20045692
20045692,41097,,,change mapping to CL 20045692
1141992,41089,,,change mapping to CL 1141992
1141992,41088,,,change mapping to CL 1141992
1139444,41061,,,change mapping to CL 1139444
1139444,41060,,,change mapping to CL 1139444
20154541,41053,,,change mapping to CL 20154541
30100005,40999,,,change mapping to CL 30100005
30096535,40987,,,change mapping to CL 30096535
30062266,40951,,,change mapping to CL 30062266
30062266,40950,,,change mapping to CL 30062266
30058561,40945,,,change mapping to CL 30058561
30058561,40943,,,change mapping to CL 30058561
30101248,40921,,,change mapping to CL 30101248
30101248,40920,,,change mapping to CL 30101248
30006217,40912,,,change mapping to CL 30006217
30006217,40911,,,change mapping to CL 30006217
20080397,40891,,,change mapping to CL 20080397
20080397,40890,,,change mapping to CL 20080397
30032711,40879,,,change mapping to CL 30032711
30032711,40878,,,change mapping to CL 30032711
20357131,40877,,,change mapping to CL 20357131
20357131,40876,,,change mapping to CL 20357131
30091375,30727,,,change mapping to CL 30091375
30091375,30726,,,change mapping to CL 30091375
